"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RUNX1-AS1","ENSG00000286153",508.358173946779,-2.87750832982726,0.293129283413399,-9.81601273056332,9.60684494553713e-23,3.08481773485596e-21
".4577","ENSG00000286167",0.923842436683009,-1.80263913603816,0.790001998255395,-2.25808287874742,0.0239404928506901,0.0440453216142797
"RNVU1-8","ENSG00000286172",253.91998497199,-3.74348317457831,0.494369251303672,-7.57124600235347,3.69661266103339e-14,4.46968909091737e-13
".4578","ENSG00000286174",2.66594934273968,-3.14573638139157,0.549431299980095,-5.66528885635695,1.46777062978444e-08,8.34204544529071e-08
".4581","ENSG00000286188",2.07248439966073,-3.25642933837574,0.759302125782171,-4.31997499573705,1.56046881032532e-05,5.48096068798533e-05
".4583","ENSG00000286191",27.5059592398645,-6.69589621353807,0.623684307130235,-10.4576752045123,1.35130495075477e-25,5.66785141593609e-24
"COPG2IT1","ENSG00000286214",101.815563513975,-1.63546994887388,0.46300240273162,-3.53197221228609,0.000412472696290597,0.00112160126255433
".4588","ENSG00000286215",31.8109636485734,-3.8079808046899,0.47781803148016,-5.50058336434464,3.78536724237657e-08,2.02287773226783e-07
".4589","ENSG00000286216",24.8925919189253,-1.50128731691225,0.364024760460949,-4.12425314225175,3.71939657041172e-05,0.000122308403539437
"NOTCH2NLC","ENSG00000286219",163.872487543178,-1.71032779458647,0.399214191551478,-4.2842431199889,1.83362323200686e-05,6.35784668001682e-05
".4590","ENSG00000286224",2.03698096833641,-2.75487520859034,0.550566312444144,-4.97202791394556,6.62561624129357e-07,2.90785406500589e-06
".4591","ENSG00000286226",2.28890114880644,-2.25391516713737,0.554305762229998,-4.0661665466587,4.77927868939793e-05,0.000154324859462944
".4592","ENSG00000286232",22.3979763335869,-2.54711337279394,0.719253061863931,-3.54158804044181,0.000397726105233874,0.00108621926092005
".4593","ENSG00000286233",0.594983827159117,-1.99784672332778,0.691712980299637,-2.91048911565549,0.00360863535508724,0.00809841258762115
"ARMCX5-GPRASP2","ENSG00000286237",2.06632564114703,-4.23764892680405,0.583588438909253,-7.27685633634456,3.416887889375e-13,3.6581732554762e-12
".4594","ENSG00000286240",6.98741492913683,-2.00788001018648,0.517007312224672,-3.87836001642269,0.00010516301075404,0.000319608925555424
".4595","ENSG00000286242",420.542439555053,-2.13187551020626,0.281160966696967,-7.58225372770606,3.3960330073454e-14,4.13017543687448e-13
".4596","ENSG00000286244",15.9586027917914,-1.10067128774627,0.366747955559173,-3.0008133435543,0.0026925956215973,0.00620826715887591
".4597","ENSG00000286245",128.545493710807,-3.96484623719861,0.383940891529609,-10.3207213638948,5.67948296831221e-25,2.24672759913441e-23
".4598","ENSG00000286246",10.0432014512797,-4.63188306773824,0.991955020380093,-4.72684899786605,2.28030708832348e-06,9.18387760620294e-06
".4599","ENSG00000286253",1.12307535103403,-3.10221891668973,0.733384666681629,-4.23797773962719,2.25542125058999e-05,7.69617507470689e-05
".4603","ENSG00000286269",40.4695650480772,-5.12628871796437,0.731097768815525,-6.97715628277313,3.01214583826013e-12,2.85831054853387e-11
".4604","ENSG00000286271",9.93452029254311,-2.24673449189802,0.417833006795997,-5.37132353077456,7.81608333696261e-08,3.98125216435106e-07
".4606","ENSG00000286273",25.3947879357791,-5.36245442517629,0.520182612778594,-10.183586100743,2.34747463231705e-24,8.77171019685325e-23
".4607","ENSG00000286277",14.3800690501756,-1.75310048411097,0.50383401952733,-3.47733322502824,0.000506427995069788,0.00135332553663601
".4608","ENSG00000286280",13.1073440622238,-2.70585989321818,0.57149061038214,-4.72628535718547,2.28664254896136e-06,9.20516436108793e-06
".4609","ENSG00000286281",66.9325139856541,-1.11206166685307,0.458015729883104,-2.42804480199799,0.0151804678883108,0.029416644768228
".4610","ENSG00000286285",4.17489145365094,-1.09625197248261,0.484128881329709,-2.26433535963248,0.0235534963649102,0.0434098603637364
".4611","ENSG00000286297",7.22172518337106,-3.55070240229739,0.789927238985588,-4.46123834578695,8.14873973871607e-06,2.99813154946415e-05
".4612","ENSG00000286307",80.1376423465825,-3.83886756494549,0.448289387067264,-8.5561819755587,1.16667085904924e-17,2.16404360655892e-16
".4614","ENSG00000286310",11.3950060808469,-1.13753161370647,0.426665638147798,-2.66581875680573,0.00768010853560438,0.016011550476792
".4615","ENSG00000286315",5.08270572842545,-1.01973335791665,0.447605549568774,4.5290975277992,5.92361537152373e-06,2.22865223475757e-05
".4616","ENSG00000286316",143.447240865447,-3.57214991492943,0.321982545554399,-11.090193098208,1.39985263672267e-28,7.78641382235931e-27
".4617","ENSG00000286327",64.4570063908862,-4.4744327935869,0.37278542183007,-11.9768924021821,4.69598550721028e-33,3.82583161276086e-31
".4619","ENSG00000286333",4.2579519677383,-1.49185736852918,0.56165899638514,-2.6594851545811,0.00782601788472178,0.0162739439180776
".4620","ENSG00000286337",48.3368889205759,-2.27354377365469,0.483257195845278,-4.70293942360919,2.56442521724459e-06,1.02490491198183e-05
".4621","ENSG00000286339",92.9532553673669,-6.35694100290644,0.431877141249309,-14.612389726199,2.34158212918151e-48,5.51795087656746e-46
".4622","ENSG00000286340",86.657469079169,-2.87932537149706,0.344414943045283,-8.35735600818995,6.41395196255882e-17,1.08460620552051e-15
".4625","ENSG00000286354",1.79925166491721,-2.37619317291667,0.671972290095289,-3.51835297188517,0.000434234365163527,0.00117559768125278
".4626","ENSG00000286358",2.20880941511714,-3.13469972620316,0.960864391102113,-3.28021336804131,0.00103728606352948,0.00260381910833061
".4627","ENSG00000286364",15.6361909002296,-1.37542765234386,0.474352490953524,-2.89869780022527,0.00374715867818427,0.00838216276329916
".4630","ENSG00000286378",5.93381684846761,-4.3535438595332,0.738126374647066,-4.30114726603216,1.69916084578928e-05,5.92866733257363e-05
".4633","ENSG00000286389",17.9804834102645,-1.09154013400371,0.325125072991408,-3.35696891458358,0.000788019717224514,0.00202757218818125
".4634","ENSG00000286394",6.39762571862549,-4.56785282600509,0.976833895393652,-4.63872628090623,3.50562972991506e-06,1.3737617942951e-05
".4636","ENSG00000286402",5.86599169598972,-2.9013169548474,0.683190261451124,-4.21874585213934,2.45664997378777e-05,8.33739256686734e-05
".4638","ENSG00000286408",109.936108842384,-1.60743950210735,0.292623239718297,-5.49312990696916,3.94872107201767e-08,2.10427225905904e-07
".4639","ENSG00000286409",20.0007780817067,-4.21309473636094,0.408030611404881,-10.2768467432428,8.96115243558554e-25,3.46669260727405e-23
".4641","ENSG00000286413",7.358305965461,-2.29307180626807,0.554586243621464,-4.12973046412966,3.631887735885e-05,0.000119646201692278
".4642","ENSG00000286415",3.15585413931594,-2.08633633337472,0.467100913805416,-4.45350645314534,8.44791678507479e-06,3.09987978741409e-05
".4643","ENSG00000286416",62.1928911658944,-1.95551078863144,0.283653240019993,-6.89283889104658,5.46898026495961e-12,5.01382292393735e-11
".4644","ENSG00000286418",1.50913184914662,-2.22418368708746,0.730625770202305,-3.01794863407413,0.00254492036846718,0.00589849318757787
".4646","ENSG00000286423",14.0336929406251,-2.58705696670295,0.715943160385904,-3.61187603438615,0.000303989883621382,0.000850298697447914
".4647","ENSG00000286427",10.9075991834962,-2.82963432111137,0.415506111113925,-6.79325182098687,1.09633763314636e-11,9.6338361664872e-11
".4648","ENSG00000286429",8.43893127070629,-3.9311280320646,0.460060712943746,-8.46349504050252,2.5948145170799e-17,4.62518564856158e-16
".4649","ENSG00000286433",8.20181353956686,-1.57577360595915,0.494741934758298,-3.18563614197797,0.00144436127858207,0.00351788170713107
".4650","ENSG00000286441",2.65013900321525,-1.94868333253597,0.529987427929572,-3.66574137758357,0.000246623067582463,0.000701657514942681
".4652","ENSG00000286443",10.6197390862296,-1.2378172981882,0.363045727993254,-3.40880107557095,0.000652490401951384,0.0017055884308165
".4653","ENSG00000286444",22.1833308497238,-1.50266846875197,0.356297454882689,-4.21692138444649,2.47660267422768e-05,8.39860516936739e-05
".4654","ENSG00000286457",26.4283900363636,-2.43656753272613,0.517750437556462,-4.70320127406546,2.56113714254168e-06,1.02377749288412e-05
".4655","ENSG00000286459",0.772880937894985,-1.73353929119837,0.78100767749265,-2.22389730218569,0.026155354630905,0.0476858428862027
".4657","ENSG00000286478",8.54259144355438,-3.20998547213832,0.421859053764921,-7.57364684980703,3.62890070119983e-14,4.39387697884779e-13
".4658","ENSG00000286480",13.9410384790188,-1.69042606540175,0.442073401627622,-3.82124697026933,0.000132778600244925,0.000396202520752623
".4659","ENSG00000286481",25.4551330699765,-3.36332334970226,0.669207942210883,-5.01782591465823,5.22594981175074e-07,2.33495011415746e-06
".4660","ENSG00000286483",6.77084729668274,-3.20487650408483,0.646223780709307,-4.93571016176415,7.98596319710373e-07,3.46601399041741e-06
".4662","ENSG00000286492",2.43695669426112,-1.59046929486414,0.683778801501808,-2.31891673648821,0.020399551462759,0.0382095255085273
".4663","ENSG00000286495",58.006276821913,-8.34272018154065,0.554214245698803,-14.7521176174681,2.98160286845785e-49,7.42537700723728e-47
".4664","ENSG00000286502",19.3454949876403,-1.89548826873472,0.552697188352176,-3.42790336374804,0.000608261938370925,0.00159990242305047
".4667","ENSG00000286512",50.9977024353215,-2.60954886068013,0.452565794186367,-5.76367247874054,8.23030599053799e-09,4.85325631469488e-08
".4668","ENSG00000286518",5.70339473396127,-2.52403888401371,0.707658928904171,-3.55869767492091,0.000372698234743241,0.00102277337384366
"H3C2","ENSG00000286522",13049.9811580402,-3.13015797404087,0.464825612246033,-11.5053791504278,1.23943461067947e-30,8.25617909129057e-29
".4669","ENSG00000286523",3.09157998818671,-2.00862975163838,0.636083195869702,-3.15446279112619,0.00160793880904062,0.00388135069606011
".4670","ENSG00000286524",11.8914941889789,-2.80420182879458,0.443385696401588,-6.31071741480162,2.77744928097017e-10,2.02829689160619e-09
".4671","ENSG00000286527",16.3171118082768,-3.73657242416136,0.43524808188231,-8.5495648820842,1.23553400448439e-17,2.28597260238731e-16
".4673","ENSG00000286539",25.3590265366215,-5.2779590408769,0.841339820515443,-6.21947618025233,4.98817338106735e-10,3.50660188397053e-09
".4674","ENSG00000286541",63.821871522467,-2.24952330770108,0.4950634252855,-4.54289053935964,5.54880677359276e-06,2.09645504433535e-05
".4675","ENSG00000286545",97.9266317175462,-1.8917631817592,0.28846988544131,-6.557351307328,5.47718783356182e-11,4.3864538631984e-10
".4677","ENSG00000286549",3.84686805700761,-1.40416968351454,0.396966765811871,-3.53708405074724,0.000404570892984624,0.00110271418508856
".4678","ENSG00000286550",26.5361898120033,-2.25288858182453,0.378741171158278,-5.94589602130451,2.74948645962689e-09,1.73874968997123e-08
".4679","ENSG00000286559",20.2423805780218,-4.13395920854204,0.685193187548551,-6.01058656444862,1.84853271929925e-09,1.19927527560103e-08
".4680","ENSG00000286561",18.399558099952,-1.08447116738631,0.447182929346657,-2.42493168624716,0.0153112676182701,0.0296412778135416
".4681","ENSG00000286562",13.5179745279188,-2.9555174278225,0.417119936122653,-7.07207288803288,1.5263620537399e-12,1.50476777277269e-11
".4682","ENSG00000286563",41.0964732995007,-1.72359069585418,0.406513555919793,-4.23906745933289,2.24450209597595e-05,7.66411759939798e-05
".4683","ENSG00000286568",1.37506911890909,-1.47545385128925,0.614471193621093,-2.39393037345345,0.0166689127369689,0.0319241070599529
".4684","ENSG00000286577",6.57486476433575,-3.2941674456673,0.458872054404735,-7.13899734938466,9.40141470566309e-13,9.4882203077117e-12
".4685","ENSG00000286579",13.1897695950558,-2.09755424207322,0.288243680359383,-7.27142080593096,3.55725902650729e-13,3.79825141025192e-12
".4686","ENSG00000286581",18.4166743455826,-5.14206868309041,0.591890518706098,-8.58180664109113,9.33945368686686e-18,1.75765390532014e-16
".4687","ENSG00000286585",22.9070107424481,-2.32865921529628,0.346198349374364,-6.7224844196546,1.78651846384068e-11,1.52433114246839e-10
".4688","ENSG00000286586",9.23566498696421,-1.28604351820827,0.302977326201687,-4.24385816974479,2.19709245197611e-05,7.51703686383303e-05
".4689","ENSG00000286590",3.23575440557036,-2.00199193613182,0.505362109685217,-3.94978493445067,7.82214446889091e-05,0.00024310601589446
".4690","ENSG00000286591",1.67592386953584,-1.38826452369417,0.527120685255633,-2.62967553361225,0.00854663966592197,0.0176236245388138
".4693","ENSG00000286604",11.2266949347045,-4.84638584661267,0.572438379433086,-8.32172477266671,8.66924277529327e-17,1.44699763931409e-15
".4694","ENSG00000286607",22.5802637379992,-1.74741056285647,0.397804002285557,-4.39172226216054,1.12456295399767e-05,4.04187936340072e-05
".4695","ENSG00000286614",9.52805666768456,-5.36265434000165,0.740495677236594,-7.09985778911455,1.2488532910654e-12,1.24292662581034e-11
".4697","ENSG00000286616",188.539645766443,-1.47765562950176,0.310113383515406,-4.76475970403579,1.8907884427687e-06,7.72224638790485e-06
".4698","ENSG00000286621",0.53654353026922,-1.62935681464967,0.714475274372848,-2.30372559072206,0.0212380523671182,0.0395804386236836
".4699","ENSG00000286624",0.664299078836466,-2.13213236228824,0.773656364603207,-2.77011038285044,0.00560372982278604,0.0120471395851744
".4700","ENSG00000286626",15.0633194469132,-1.62916660194825,0.271896063402707,-5.99006872141265,2.09752387710375e-09,1.34982482832674e-08
".4701","ENSG00000286627",15.9186997919523,-2.53988692685897,0.814249644313181,-3.11956065230374,0.00181120967997806,0.00432934130354574
".4703","ENSG00000286629",22.1712220276809,-3.18419494932885,0.438235239534894,-7.25596987750537,3.9879383389313e-13,4.22517102571181e-12
".4705","ENSG00000286638",2.02115587032566,-1.15961306740347,0.518793597629085,-5.52795501951385,3.23985086622537e-08,1.75056586929887e-07
".4706","ENSG00000286640",2.30333193057775,-1.69858392970923,0.584993673662305,-2.89839007847751,0.00375083762364188,0.00838961848754068
".4707","ENSG00000286643",13.7652694774475,-3.24629877121395,0.520075669379078,-6.22553056832712,4.79929064555514e-10,3.38086962850092e-09
".4708","ENSG00000286644",4.22127394758935,-3.08696960901066,0.507732430891577,-4.12800660544974,3.65921605807369e-05,0.000120464998528938
".4709","ENSG00000286649",15.8525504622722,-4.5898525094759,0.902140736134512,-5.08278518355892,3.71940268969048e-07,1.6990634631769e-06
".4710","ENSG00000286650",23.5530973042652,-2.59068039720961,0.301316625494973,-8.59364318875891,8.42543833844045e-18,1.5972983901911e-16
".4712","ENSG00000286655",16.8840923992499,-5.26117955780504,0.417743425114829,-12.3860189789305,3.1110805754171e-35,3.04378956922114e-33
".4714","ENSG00000286659",13.148784671424,-1.70016809441206,0.419055301179795,-4.05633498028435,4.98487526915868e-05,0.000160502510778296
".4715","ENSG00000286661",15.6882294736118,-4.77977990330022,0.440953491075115,-8.39590734185267,4.6231012005496e-17,7.96521811011358e-16
".4716","ENSG00000286664",1.11504909061856,-2.10780045807303,0.874760015999945,-2.45844766936298,0.0139539111248047,0.0272847019321607
".4717","ENSG00000286666",1.35408485079615,-3.08401023599106,0.845126363041764,-2.53119481030437,0.0113674693533218,0.0227116213522402
".4719","ENSG00000286675",6.37291544306416,-1.24910760450291,0.54535718204792,-2.28987229272358,0.0220287208355565,0.0408846484501686
"ACTBP4","ENSG00000286676",40.0002746190668,-1.53442373390453,0.341908765714649,-4.48749684617926,7.20648785610074e-06,2.67457721609443e-05
".4721","ENSG00000286686",10.4228203138711,-3.90805010177565,0.444588194632606,-8.72280768986485,2.71386971825546e-18,5.42910194526952e-17
".4722","ENSG00000286689",22.8443666550762,-2.01352708137668,0.416705404134896,-4.82978475719879,1.36680719125042e-06,5.69743471228695e-06
".4723","ENSG00000286692",11.9394328164839,-5.32448607851242,0.473374952624766,-10.993319388744,4.11507868525326e-28,2.17835765523352e-26
".4724","ENSG00000286694",1.43893029129509,-2.1609607531293,0.800216933897931,-2.69007203250265,0.0071436597522387,0.015012405935675
".4725","ENSG00000286696",94.4857958357297,-2.83371717525409,0.411673558204395,-6.88137715335548,5.92766805657164e-12,5.40944448443872e-11
".4726","ENSG00000286703",8.65744438315627,-2.88325186626931,0.512892643873188,-5.60553169140209,2.07616628011002e-08,1.15448345802065e-07
".4727","ENSG00000286705",11.093420441856,-1.22285225688282,0.435731755568849,-4.82078343304124,1.42995529547767e-06,5.93886909078497e-06
".4729","ENSG00000286715",2.0836860093127,-1.62317996659333,0.525274701453146,-2.80197932620856,0.00507901282924037,0.0110321726209641
".4731","ENSG00000286721",153.42059166394,-1.62585635827867,0.416224660984031,-3.90601501788824,9.38306828823367e-05,0.000287580774869988
".4732","ENSG00000286722",35.6608766921603,-2.97991398859152,0.445206648020214,-6.68712646991652,2.275951834774e-11,1.91325747736823e-10
".4733","ENSG00000286730",21.8916673177201,-3.17016291491763,0.503103902511169,-6.28933641441264,3.18825875921819e-10,2.3102094507405e-09
"LINC02348","ENSG00000286733",24.3510465038788,-1.32095352066616,0.482842380530417,-2.73552303473751,0.00622812271364873,0.0132619921619674
".4734","ENSG00000286735",12.3765497510165,-4.6188097308717,0.432534044988564,-10.5514341602587,5.00275650821798e-26,2.16890030179725e-24
".4735","ENSG00000286739",1.34620872234446,-1.8982513600975,0.711299493096106,-2.65522721671513,0.00792550046245635,0.0164566114344557
".4736","ENSG00000286741",4.42788448988506,-2.3787080605785,0.532848860349526,-4.44799117966968,8.66770881266596e-06,3.17521391531936e-05
".4737","ENSG00000286742",2469.25494707877,-2.80386270938165,0.447236310853722,-6.26943408762677,3.62362640553982e-10,2.6024441910735e-09
".4739","ENSG00000286750",10.6645623501711,-1.48068972177586,0.605310248645638,-2.44820000672243,0.0143571933404269,0.0279846196159671
".4740","ENSG00000286753",43.8308216713772,-1.13840364423785,0.280169836255955,-4.06300303114956,4.84454002412576e-05,0.000156248001322632
".4741","ENSG00000286756",1.68428082038767,-2.13802357058123,0.75147853412565,-2.82805077412049,0.00468323780901002,0.0102497127081799
".4742","ENSG00000286757",26.1437646565842,-1.05843112204398,0.395404719942211,-2.67659812664517,0.00743737835276829,0.0155550761359062
".4743","ENSG00000286766",0.925294693218358,-2.23263163128469,0.76294664697797,-2.94744109221314,0.00320415794255874,0.00726321094229893
".4744","ENSG00000286773",7.47009986075308,-3.34071161892943,0.48861335172468,-6.80049482753838,1.04260414830061e-11,9.19484555818194e-11
".4745","ENSG00000286777",4.37601307602804,-1.98048975406319,0.600996269532458,-3.29880663990548,0.000970967679801522,0.00245237319196615
".4746","ENSG00000286786",469.053401367362,-3.16201298029033,0.285034097051403,-11.0926228915778,1.36233684963554e-28,7.58736803765887e-27
".4748","ENSG00000286795",3.02570479885043,-2.644269377863,0.47659404846364,-5.51483030744059,3.49116643890149e-08,1.87549106733045e-07
".4751","ENSG00000286803",22.0335579340133,-1.25625736470129,0.338265691166058,-3.71366011611928,0.000204283114540504,0.000589462356380831
".4753","ENSG00000286809",35.9105865103776,-3.05100123528154,0.519754432989929,-5.86419239335983,4.51323933866278e-09,2.76207474801631e-08
".4754","ENSG00000286810",45.5760783750008,-1.6962204998484,0.373765262282356,-4.53788790788863,5.68204471678547e-06,2.14494618879876e-05
".4755","ENSG00000286812",4.29321499647319,-2.52211636489397,0.671296976532195,-3.75462924564501,0.000173598249959801,0.000507942916821633
".4756","ENSG00000286813",128.830455383077,-1.49723002578834,0.259600415610818,-5.76748659801557,8.04624814235912e-09,4.74919340597553e-08
".4759","ENSG00000286831",28.9676657072566,-6.31994137906088,0.699810323990602,-7.33624561834072,2.19668728348258e-13,2.40707500805812e-12
".4760","ENSG00000286834",7.35069308133889,-1.20404183546955,0.374387553817777,-3.21518232353252,0.00130361695072845,0.00320231096605831
".4761","ENSG00000286836",5.72357221492388,-1.65563278354569,0.515045770067027,-3.21160013294608,0.00131997960940357,0.00323869381212315
".4762","ENSG00000286837",17.5208002183622,-2.21524145943315,0.327874138622858,-6.75254759533828,1.45271383380802e-11,1.25738349229146e-10
".4764","ENSG00000286846",31.957336338616,-2.47997491600417,0.377681811329026,-6.56206906732537,5.30662241886705e-11,4.25919368689547e-10
".4765","ENSG00000286847",9.92045874296247,-3.05803015748455,0.467157025105235,-6.52225110875015,6.92599328502529e-11,5.4747197777447e-10
".4766","ENSG00000286856",4.86867207943537,-2.21427962434071,0.484556975568308,-4.5637579457503,5.02460073691686e-06,1.91340812250046e-05
".4767","ENSG00000286870",3.84030076717163,-2.52265776612376,0.662244761436795,-3.79780011477585,0.000145985970183798,0.000432462223514874
".4768","ENSG00000286881",24.6241002993192,-1.80522957541329,0.40712830401183,-4.43349359763105,9.27182620581167e-06,3.38238380713218e-05
".4769","ENSG00000286882",13.5406353162333,-3.66210468179141,0.414995796370418,-8.78556007522909,1.55587370371505e-18,3.1837301730875e-17
".4770","ENSG00000286883",1.77930695440236,-1.43759411124205,0.462041172752975,-3.10962275024578,0.00187326429811165,0.00446573737901293
".4771","ENSG00000286886",166.503780447575,-6.32967527739008,0.485535659395002,-12.9791371022917,1.60680608966332e-38,2.03548895133043e-36
".4774","ENSG00000286894",32.2235815510727,-2.91284997935064,0.404977419257035,-7.18469252539975,6.73586025653715e-13,6.94681155068894e-12
".4777","ENSG00000286903",2.57818083692734,-1.18028611674382,0.420337718490209,-2.80785681826641,0.00498723954210717,0.0108511142402631
".4779","ENSG00000286905",2.8073204393605,-1.8870224127356,0.486660809888164,-3.86963439457514,0.000108998683825597,0.000330249622181624
".4780","ENSG00000286907",45.0443391850648,-1.391944419121,0.618149394083,-2.25174589952547,0.0243383342776386,0.0447059563206428
".4781","ENSG00000286912",71.9396244241135,-2.76187183890828,0.356671980169114,-7.74100998182611,9.86301542170458e-15,1.27298536203985e-13
".4783","ENSG00000286918",19.4824819796341,-2.152489555056,0.256486008765128,-8.38850659628412,4.92356446868159e-17,8.4629315383052e-16
".4784","ENSG00000286921",0.926808512592153,-1.66599356343481,0.706364234904376,-2.35111500383578,0.0187172478706461,0.0353847613292339
".4785","ENSG00000286926",47.1622794685665,-4.01741467326481,0.460579497224075,-8.70730461105482,3.11185999897504e-18,6.18575671723696e-17
".4786","ENSG00000286934",3.28648346389403,-1.54636707924186,0.675043519705599,-2.28608667046856,0.0222491886404342,0.0412470577887269
".4787","ENSG00000286939",4.49608107990811,-2.4563907323285,0.572537162252275,-4.27354965090008,1.92385419436319e-05,6.64757218708184e-05
".4788","ENSG00000286944",6.91572028599097,-2.9406571178571,0.627732087937114,-4.66504870461446,3.08543949509521e-06,1.21945805689376e-05
".4789","ENSG00000286945",4.50001592824975,-3.7310021055131,0.730604213727778,-3.06706871499463,0.00216169157613092,0.00508665396861515
".4790","ENSG00000286947",2.29761407033715,-3.22408900122605,0.617427346427025,-5.22073221700007,1.78217081078778e-07,8.60005821949127e-07
".4791","ENSG00000286950",10.4340312441345,-2.94341757814887,0.41234167763577,-7.1193568349221,1.08431850443952e-12,1.08781790725769e-11
".4792","ENSG00000286951",8.12529327143702,-1.38114796025587,0.619273403383804,-2.22965601988165,0.0257702877349986,0.0470699454812154
".4793","ENSG00000286956",0.654537422699169,-2.53269581881459,0.725262717203747,-3.50842516325656,0.000450768035261308,0.00121675167838024
".4794","ENSG00000286958",3.49689760307619,-4.08303892694764,0.555130333051299,-7.26885626508001,3.6254390329196e-13,3.86446056060066e-12
".4795","ENSG00000286965",107.984852865304,-4.76085153746566,0.505936721625906,-9.3925255950958,5.85784668184187e-21,1.56845007887484e-19
".4797","ENSG00000286970",41.3954645954448,-1.93061003164905,0.418266689812568,-4.61462462049759,3.9380642508926e-06,1.52785513025983e-05
".4798","ENSG00000286972",20.1266624130173,-5.38643107061425,0.563441698709854,-9.41545630081025,4.71031972439586e-21,1.27051091593843e-19
".4800","ENSG00000286975",3.01223971150318,-1.07898235933864,0.437235839078401,-2.4684444235321,0.0135701722618784,0.0266246293827391
".4801","ENSG00000286981",18.3408670932449,-2.74023301856294,0.404730533187892,-6.76226359079,1.35852245047174e-11,1.18122193070079e-10
".4802","ENSG00000286982",1.53039245155732,-3.40713027138934,0.652235501044827,-5.20371897091109,1.95339337649113e-07,9.35422102971513e-07
".4808","ENSG00000287005",25.6967104060081,-1.67137491111448,0.300945318882008,-5.55334465923579,2.80254720766152e-08,1.52765136996657e-07
".4809","ENSG00000287007",7.43145192908448,-1.50531281236941,0.42602786911202,-3.53129152589163,0.000413535700152251,0.00112428255014101
".4810","ENSG00000287009",24.911104504224,-2.69402674553116,0.277999333100776,-9.68203155804894,3.59500130488695e-22,1.08595797515162e-20
".4811","ENSG00000287015",9.53136031941568,-2.16161895331388,0.466985365485462,-4.62444617063518,3.75600607461304e-06,1.46454498938141e-05
".4812","ENSG00000287016",15.3207261404784,-1.5550265133933,0.3497120148883,-4.44472911519125,8.80026790392282e-06,3.22188892830639e-05
".4813","ENSG00000287022",5.62127348784626,-2.07216437007786,0.438161461629359,-4.72113531478288,2.34531838780918e-06,9.42751744828174e-06
".4814","ENSG00000287032",72.2796147690059,-2.97733744815407,0.377609859979904,-7.88128600367469,3.24028678850875e-15,4.45638563624496e-14
".4815","ENSG00000287033",10.0905890037467,-2.7334017654344,0.437795602802188,-6.23137564099654,4.62356949507157e-10,3.26495367389209e-09
".4816","ENSG00000287035",4.37072605631177,-1.58818631315498,0.394237955487526,-4.0251967602952,5.692769601261e-05,0.000181271298652492
".4817","ENSG00000287040",10.0499151695721,-1.32310404126721,0.444907034103426,-2.97392341786862,0.00294018445377189,0.00672219627527388
".4818","ENSG00000287042",20.0522060404352,-2.66977123992806,0.364263235228486,-7.32184617815371,2.44582421525286e-13,2.66408849847783e-12
".4819","ENSG00000287044",22.5845808240404,-1.09472411134014,0.290885777428851,-3.76313815417607,0.000167794444155259,0.000492045111511953
".4820","ENSG00000287045",12.6260909898654,-3.83271543443192,0.494645815844198,-7.71166603428759,1.24185756851748e-14,1.58647213890089e-13
".4821","ENSG00000287048",0.60840067885466,-2.01316014603104,0.768113199462225,-2.62980801480901,0.00854330997835357,0.017617587375263
".4822","ENSG00000287049",10.7745322931479,-2.97894500616804,0.310764682939779,-9.5598014929125,1.1798278348063e-21,3.37332249363307e-20
".4823","ENSG00000287054",35.9260740887396,-2.816505319978,0.350655694794224,-8.02867238740614,9.85330880684017e-16,1.44635089856869e-14
".4824","ENSG00000287055",9.21120768262073,-1.59316868853934,0.396505450265897,-4.01619002623034,5.91465703965938e-05,0.000187940650069096
".4825","ENSG00000287063",5.14753692282956,-4.47040246876626,0.606171137712359,-7.24239489976593,4.40830032786798e-13,4.64202399715226e-12
".4826","ENSG00000287064",3.60408793906957,-2.0765024837538,0.542841439421138,-4.1356923310208,3.53886072910375e-05,0.00011689788576181
".4827","ENSG00000287066",1.7402550327543,-2.70594522655649,0.91346814365974,-2.92824212213784,0.00340884476196801,0.00768546241252096
".4828","ENSG00000287067",49.9790159367557,-3.04034783560771,0.323402210827591,-9.39549934037041,5.6947056880849e-21,1.525700764147e-19
".4829","ENSG00000287070",121.029537422771,-2.28227478895959,0.312644329991611,-7.29948883351129,2.8886303620443e-13,3.12004823555357e-12
"CDRT15P4","ENSG00000287071",0.964183836788239,-1.63638486301409,0.674664185877637,-2.41770180234833,0.0156188706540813,0.0301528682011556
".4830","ENSG00000287074",23.3760127548935,-3.0344865697447,0.464143057558118,-6.52708134592268,6.70636292223551e-11,5.31452889612194e-10
".4831","ENSG00000287078",15.9293224948263,-1.49701890223795,0.347046463642224,-4.31271480973459,1.61262076293129e-05,5.64739378875371e-05
"H3C3","ENSG00000287080",5059.85356255275,-3.51005279248935,0.472486247826053,-9.56854374830475,1.08422017470683e-21,3.10401400898595e-20
".4834","ENSG00000287093",15.2638836127346,-1.86917075739658,0.430101113859043,-4.3432954678082,1.4036115382405e-05,4.96503085567099e-05
".4835","ENSG00000287094",114.35550445328,-3.34288087640571,0.445029939865329,-11.078059176759,1.60309873092672e-28,8.83841766984263e-27
".4836","ENSG00000287097",0.682138348196415,-1.60411137008584,0.702687623765391,-2.30229407481608,0.021318593748422,0.0397015330806885
